identifiant,Arrondissement,Regime_particulier,Duree,Mois,Latitude,Longitude
6302,19.0,Stationnement_genant,1440.0,8.0,48.8924401937,2.37910770401
6282,20.0,Stationnement_simple,1440.0,8.0,48.8514604516,2.40149704684
6303,19.0,Stationnement_genant,1440.0,8.0,48.8925337808,2.37860392631
6351,19.0,Stationnement_genant,1440.0,8.0,48.9016656976,2.38676062296
6385,19.0,Arret_Pompiers,1440.0,8.0,48.8936740403,2.38289042923
6424,15.0,Stationnement_simple,1440.0,8.0,48.8499721336,2.29502758323
6504,8.0,Stationnement_genant,1440.0,8.0,48.8645845988,2.30752758177
6548,20.0,Stationnement_genant,1440.0,8.0,48.8663278802,2.396482101
6584,20.0,Stationnement_genant,1440.0,8.0,48.875109437,2.4079169816
6585,20.0,Stationnement_genant,1440.0,8.0,48.8757739455,2.40759964907
6590,20.0,Arret_simple,1440.0,8.0,48.873888337,2.40833457105
6626,20.0,Stationnement_genant,1440.0,7.0,48.8685828143,2.38579089022
6614,19.0,Stationnement_genant,1440.0,8.0,48.87925249,2.39118468942
6645,20.0,Stationnement_genant,1440.0,7.0,48.8667888939,2.38937769676
6660,3.0,Arret_Pompiers,1440.0,7.0,48.8645812163,2.35678965418
6736,11.0,Stationnement_genant,1440.0,8.0,48.8531957038,2.38732843089
9689,22.0,Arret_genant_divers,1440.0,5.0,48.866298731,2.23162602649
9741,22.0,Stationnement_genant,1440.0,5.0,48.8682109691,2.25135153923
9782,22.0,Stationnement_genant,1440.0,6.0,48.8685085981,2.25308378556
9789,22.0,Stationnement_genant,1440.0,6.0,48.8672225545,2.24989239536
9792,22.0,Stationnement_genant,1440.0,5.0,48.8635769858,2.24022182624
9799,22.0,Stationnement_genant,1440.0,5.0,48.8634131153,2.24829267737
9801,22.0,Stationnement_genant,1440.0,5.0,48.8635232754,2.24993284193
9850,12.0,Stationnement_genant,1440.0,8.0,48.8403145665,2.38558945683
9887,13.0,Stationnement_genant,1440.0,7.0,48.8259001693,2.38177780549
9917,15.0,Stationnement_genant,1440.0,8.0,48.8280034112,2.2727389499
9925,15.0,Stationnement_genant,1440.0,8.0,48.8318781483,2.2781774587
9952,19.0,Arret_genant_divers,1440.0,8.0,48.8801086616,2.39815753298
10038,18.0,Livraison_BUS,1320.0,8.0,48.8938461096,2.33091489945
10058,17.0,Stationnement_genant,1440.0,8.0,48.8938563743,2.31267563214
10121,16.0,Stationnement_simple,1440.0,8.0,48.8741694062,2.29136185316
10158,8.0,Stationnement_genant,1440.0,8.0,48.8724364044,2.2966479802
10161,4.0,Stationnement_genant,1440.0,8.0,48.8525083934,2.36355795101
10170,11.0,Arret_genant_divers,1440.0,8.0,48.8501116421,2.39475729387
10182,8.0,Stationnement_genant,1440.0,8.0,48.8704773284,2.32390047831
10196,11.0,Stationnement_genant,1440.0,7.0,48.8664651125,2.36545960911
10224,13.0,Arret_genant_divers,1440.0,8.0,48.8214160407,2.36931901424
10225,13.0,Arret_vigipirate_perennise,1440.0,7.0,48.8212512787,2.36969999725
10276,17.0,Stationnement_simple,1440.0,8.0,48.8847473027,2.29935533695
10299,9.0,Arret_simple,1440.0,8.0,48.8782555976,2.33178759559
10324,14.0,Stationnement_genant,1440.0,8.0,48.8360563693,2.32737967978
10357,13.0,Stationnement_genant,1440.0,7.0,48.8361308408,2.34993415387
10359,13.0,Livraison_BUS,1140.0,7.0,48.8359899812,2.34912122723
10362,13.0,Arret_genant_divers,1440.0,8.0,48.8362387797,2.35234832386
10378,17.0,Stationnement_genant,1440.0,8.0,48.8792359703,2.29739174589
10437,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8480416142,2.30458072716
10442,15.0,Stationnement_genant,1440.0,8.0,48.8473047614,2.30516473605
8677,13.0,Arret_Pompiers,1440.0,8.0,48.8245566252,2.36237286003
8703,19.0,Stationnement_genant,1440.0,8.0,48.8930365891,2.37365625275
8712,12.0,Stationnement_simple,1440.0,8.0,48.8450939931,2.41484300695
8790,14.0,Stationnement_genant,1440.0,8.0,48.8280771749,2.31567588523
8853,20.0,Livraison_BUS,1140.0,7.0,48.8712437576,2.39273968817
8944,21.0,Stationnement_genant,1440.0,9.0,48.8237101842,2.45785774947
8987,-1.0,Arret_genant_divers,1440.0,9.0,48.8443968872,2.44019808838
9015,21.0,Stationnement_genant,1440.0,9.0,48.8445829181,2.44667343165
9057,21.0,Stationnement_genant,1440.0,10.0,48.839308321,2.42992220365
9086,21.0,Stationnement_genant,1440.0,9.0,48.8418013247,2.42470859977
9103,21.0,Stationnement_genant,1440.0,10.0,48.8339883957,2.41068766971
9120,21.0,Stationnement_genant,1440.0,9.0,48.8347768549,2.42003100895
9154,21.0,Stationnement_genant,1440.0,9.0,48.818604492,2.44524976755
9158,21.0,Stationnement_genant,1440.0,9.0,48.8185832437,2.4499363115
9174,21.0,Stationnement_genant,1440.0,9.0,48.8197976236,2.45415763491
9177,21.0,Arret_genant_divers,1440.0,9.0,48.8190560137,2.45174850835
9277,21.0,Stationnement_genant,1440.0,8.0,48.8412334715,2.46214694906
9286,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8845769267,2.29481394244
9308,21.0,Stationnement_genant,1440.0,10.0,48.8391816287,2.45984691616
9313,21.0,Arret_genant_divers,1440.0,10.0,48.836428077,2.46952628368
9328,21.0,Arret_genant_divers,1440.0,7.0,48.8396198547,2.45064250227
9338,21.0,Stationnement_simple,1440.0,10.0,48.8251558557,2.42406024477
9340,5.0,Arret_genant_divers,1440.0,8.0,48.8419493465,2.35888963085
9370,5.0,Arret_simple,1440.0,8.0,48.8414920361,2.35204483258
9372,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8736971892,2.3086018058
3187,13.0,Stationnement_genant,1440.0,7.0,48.8281615079,2.37069372557
3222,5.0,Stationnement_genant,1440.0,8.0,48.8402735524,2.35152101253
3272,11.0,Arret_vigipirate_non_perennise,1440.0,7.0,48.8545531792,2.3750801334
3275,5.0,Arret_vigipirate_perennise,1440.0,8.0,48.8479003325,2.34400633211
3288,5.0,Stationnement_genant,1440.0,8.0,48.8473956672,2.34312885026
3291,6.0,Stationnement_genant,1440.0,8.0,48.8476936806,2.34092564367
3304,6.0,Stationnement_simple,1440.0,8.0,48.8423519891,2.33199563894
3331,13.0,Stationnement_genant,1440.0,7.0,48.8288659682,2.36090059876
3369,14.0,Stationnement_genant,1440.0,8.0,48.8333425216,2.34016607422
3476,5.0,Stationnement_genant,1440.0,8.0,48.8486498978,2.34771679577
3442,13.0,Stationnement_genant,1440.0,8.0,48.8222076612,2.34233133075
3488,11.0,Arret_simple,1440.0,7.0,48.8670083927,2.36940500177
3452,5.0,Arret_genant_divers,1440.0,8.0,48.8504487664,2.34695111319
3457,5.0,Arret_vigipirate_perennise,1440.0,8.0,48.8498499859,2.34709908573
6746,20.0,Arret_vigipirate_perennise,1440.0,7.0,48.8650167632,2.39372280118
6795,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8631283715,2.40578659565
6812,7.0,Stationnement_genant,1440.0,8.0,48.8623597307,2.30717357699
6809,20.0,Stationnement_genant,1440.0,8.0,48.8663940449,2.40748329976
6848,18.0,Stationnement_simple,1440.0,8.0,48.8856933047,2.33934105646
6854,18.0,Stationnement_genant,1440.0,8.0,48.8857497482,2.33779904872
6916,5.0,Arret_Pompiers,1440.0,8.0,48.8482296716,2.35193336362
6949,13.0,Arret_Pompiers,1440.0,7.0,48.8300934964,2.35418510076
6966,3.0,Stationnement_genant,1440.0,8.0,48.8678886696,2.35917288385
6957,20.0,Stationnement_genant,1440.0,8.0,48.8543347956,2.40026627709
6958,20.0,Stationnement_genant,1440.0,7.0,48.8546501117,2.40066892215
6969,3.0,Stationnement_genant,1440.0,8.0,48.8674887335,2.35601168502
7014,4.0,Arret_genant_divers,1440.0,8.0,48.8507366067,2.35543113761
7125,18.0,Stationnement_genant,1440.0,8.0,48.889882215,2.34700059845
7145,16.0,Stationnement_simple,1440.0,8.0,48.8409060093,2.2648141104
7257,10.0,Stationnement_genant,1440.0,8.0,48.8710986856,2.35271942028
7247,5.0,Stationnement_genant,1440.0,8.0,48.8429566347,2.36390368278
7281,0.0,Stationnement_genant,1440.0,8.0,48.8472035058,2.36530108128
7293,5.0,Stationnement_genant,1440.0,8.0,48.8422260377,2.34765422312
7328,5.0,Arret_vigipirate_perennise,1440.0,8.0,48.8420465835,2.3404447822
7355,5.0,Stationnement_genant,1440.0,8.0,48.8404492547,2.34931882606
7338,20.0,Stationnement_genant,1440.0,8.0,48.8631799613,2.40229339374
7352,5.0,Stationnement_genant,1440.0,8.0,48.8400556154,2.3616399196
7383,18.0,Stationnement_genant,1440.0,8.0,48.8919301995,2.36548701694
7402,11.0,Arret_vigipirate_perennise,1440.0,7.0,48.87043386,2.37454423594
7431,7.0,Stationnement_genant,1440.0,8.0,48.8567339736,2.3273800981
7444,20.0,Stationnement_genant,1440.0,7.0,48.8708254064,2.38224101395
7478,20.0,Stationnement_genant,1440.0,8.0,48.87167222,2.39736474742
7480,9.0,Stationnement_genant,1440.0,8.0,48.8752208174,2.33368579491
7591,20.0,Stationnement_genant,1440.0,7.0,48.854952697,2.41022024154
7600,20.0,Arret_simple,1440.0,8.0,48.8561827051,2.41020286366
7607,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8787224404,2.2911345812
7616,19.0,Stationnement_simple,1440.0,8.0,48.8748555194,2.3823143897
7628,20.0,Stationnement_genant,1440.0,8.0,48.873475244,2.40078546427
7656,20.0,Stationnement_simple,1440.0,7.0,48.8753828639,2.39240295779
7646,20.0,Stationnement_genant,1440.0,7.0,48.8724557241,2.38507379603
7708,12.0,Stationnement_genant,1440.0,7.0,48.8315467474,2.39798548472
7673,17.0,Arret_simple,1440.0,8.0,48.8907640637,2.30686234934
7680,17.0,Stationnement_genant,1440.0,8.0,48.8903754389,2.30624808269
978305G20150212152239,4.0,Stationnement_genant,1440.0,8.0,48.8576439578,2.35762140188
246902G20101029125003,13.0,Stationnement_genant,1440.0,7.0,48.8329439671,2.35131953094
653901G20111110121104,15.0,Stationnement_simple,1440.0,7.0,48.8440438656,2.31881959288
7784,10.0,Stationnement_genant,1440.0,8.0,48.872279509,2.35875803187
727502D20100715095940,4.0,Stationnement_genant,1440.0,8.0,48.8585878779,2.34963066993
972903D20110907091943,15.0,Stationnement_simple,1440.0,8.0,48.8500797017,2.28892758062
860308D20111206105508,20.0,Stationnement_genant,1440.0,8.0,48.8716676557,2.40441145859
826901D20110905112000,16.0,Stationnement_genant,1440.0,8.0,48.852835036,2.26649175182
124201D20111125120517,14.0,Stationnement_genant,1440.0,8.0,48.8322153024,2.31866512631
208402G20110915161907,16.0,Stationnement_genant,1440.0,8.0,48.8389467613,2.26258624938
170702G20140211094450,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8533709218,2.40406797421
96,12.0,Arret_vigipirate_perennise,1440.0,7.0,48.8414832235,2.39491862446
164,12.0,Stationnement_genant,1440.0,7.0,48.8336848259,2.40267579438
203,12.0,Arret_vigipirate_non_perennise,1440.0,7.0,48.8370491102,2.40269861266
222,7.0,Stationnement_genant,1440.0,8.0,48.8581707646,2.30366863704
358,7.0,Stationnement_genant,1440.0,8.0,48.8605061937,2.31832799912
384,16.0,Livraison_BUS,1140.0,8.0,48.8648087973,2.29716759427
378,7.0,Stationnement_genant,1440.0,8.0,48.8531872742,2.31168278592
428,0.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8517020183,2.3178245653
456,20.0,Stationnement_genant,1440.0,8.0,48.8490601046,2.41276854672
496,8.0,Stationnement_simple,1440.0,8.0,48.8676611362,2.30142460835
516,8.0,Stationnement_genant,1440.0,8.0,48.8764821806,2.31305864948
503,16.0,Arret_Pompiers,1440.0,8.0,48.8663814616,2.29922674527
502,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.878735569,2.31274007898
517,8.0,Stationnement_genant,1440.0,8.0,48.8794396948,2.32365894832
569,7.0,Stationnement_genant,1440.0,8.0,48.8609276437,2.3134295249
3507,13.0,Stationnement_genant,1440.0,7.0,48.8352312711,2.36919919915
3543,14.0,Stationnement_genant,1440.0,8.0,48.8354374642,2.32582495248
3573,14.0,Stationnement_genant,1440.0,8.0,48.8306880214,2.33173692139
3557,13.0,Stationnement_simple,1440.0,7.0,48.8351635415,2.3580999563
3614,12.0,Stationnement_genant,1440.0,8.0,48.8274427994,2.38986915279
3615,0.0,Stationnement_genant,1440.0,8.0,48.8180924053,2.36966054523
3618,13.0,Arret_vigipirate_perennise,1440.0,8.0,48.8180069601,2.36125247579
3648,0.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8243948765,2.37023964063
3710,14.0,Arret_simple,1440.0,8.0,48.8300424375,2.33390260269
3727,14.0,Stationnement_simple,1440.0,7.0,48.8303248964,2.33425954177
3832,14.0,Stationnement_genant,1440.0,8.0,48.8341052138,2.33306565372
3848,14.0,Stationnement_genant,1440.0,8.0,48.8249493139,2.33581579334
3926,14.0,Stationnement_genant,1440.0,8.0,48.8288824154,2.31771000733
3956,14.0,Stationnement_genant,1440.0,8.0,48.8331331721,2.32363965167
4004,14.0,Stationnement_genant,1440.0,8.0,48.8415149383,2.32474472055
4034,14.0,Stationnement_genant,1440.0,8.0,48.8322984477,2.32337632615
4068,14.0,Stationnement_genant,1440.0,8.0,48.8302545061,2.31363505244
4133,11.0,Arret_genant_divers,1440.0,7.0,48.8530571841,2.38907894991
4103,15.0,Stationnement_genant,1440.0,8.0,48.8463469314,2.30179360276
4107,14.0,Stationnement_simple,1440.0,8.0,48.8305019652,2.30810207432
4142,15.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.848225456,2.2868527554
4160,11.0,Arret_vigipirate_perennise,1440.0,7.0,48.8557237502,2.38078358234
4150,4.0,Stationnement_simple,1440.0,8.0,48.859381479,2.3545825796
4188,15.0,Stationnement_genant,1440.0,8.0,48.8437030068,2.31503251878
4183,15.0,Arret_genant_divers,1440.0,8.0,48.8456454347,2.29128923127
4195,10.0,Stationnement_genant,1440.0,8.0,48.8782932505,2.35101133155
4267,15.0,Stationnement_genant,1440.0,8.0,48.8479647985,2.29357813695
4288,5.0,Arret_genant_divers,1440.0,8.0,48.8492946939,2.35643489462
4312,12.0,Stationnement_genant,1440.0,7.0,48.8443714827,2.37870740148
4317,15.0,Stationnement_genant,1440.0,8.0,48.840315283,2.31280183539
4344,15.0,Stationnement_simple,1440.0,8.0,48.8521304253,2.29552021163
4437,15.0,Stationnement_genant,1440.0,8.0,48.8404984924,2.29499521165
4452,0.0,Stationnement_genant,1440.0,8.0,48.8387273556,2.31167903309
4440,16.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8680406548,2.29493570904
4445,16.0,Stationnement_genant,1440.0,8.0,48.863883833,2.26754194103
4484,0.0,Stationnement_simple,1440.0,8.0,48.8733656154,2.28592464419
4518,15.0,Arret_simple,1440.0,8.0,48.8393551087,2.27512735287
4534,15.0,Stationnement_genant,1440.0,8.0,48.8367432928,2.27395954518
4532,15.0,Stationnement_genant,1440.0,8.0,48.8435877024,2.27871258659
4551,15.0,Stationnement_genant,1440.0,8.0,48.8374559192,2.30116373456
4609,17.0,Stationnement_genant,1440.0,8.0,48.8780736601,2.28387268328
5371,17.0,Stationnement_simple,1440.0,8.0,48.8842021646,2.32346092605
5360,20.0,Stationnement_genant,1440.0,7.0,48.8695762497,2.38937399971
5384,17.0,Stationnement_genant,1440.0,8.0,48.8865733668,2.32552094152
5407,19.0,Stationnement_genant,1440.0,8.0,48.8763668625,2.37993786744
5467,13.0,Stationnement_genant,1440.0,8.0,48.8372093741,2.35562178356
5444,17.0,Stationnement_genant,1440.0,8.0,48.8829543022,2.29362232808
5478,17.0,Livraison_BUS,1140.0,8.0,48.8801196636,2.29485535391
5481,13.0,Arret_Pompiers,1440.0,8.0,48.8301306313,2.36448135522
5524,17.0,Stationnement_genant,1440.0,8.0,48.8777408505,2.29482381068
5590,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8717658796,2.39833246398
5568,20.0,Stationnement_genant,1440.0,7.0,48.8701257353,2.39582967493
5563,15.0,Stationnement_genant,1440.0,8.0,48.8449421317,2.31999700992
5683,14.0,Stationnement_genant,1440.0,8.0,48.8361549713,2.32777290771
5721,0.0,Stationnement_simple,1440.0,8.0,48.884819164,2.29653766374
5730,7.0,Stationnement_genant,1440.0,8.0,48.8564865797,2.30851854831
5743,13.0,Stationnement_genant,1440.0,7.0,48.8311978937,2.37799202551
5760,18.0,Stationnement_genant,1440.0,8.0,48.8860670472,2.3520856238
5769,18.0,Stationnement_genant,1440.0,8.0,48.8862523944,2.35529911437
5778,13.0,Stationnement_genant,1440.0,8.0,48.8220995616,2.35682508156
5808,18.0,Stationnement_genant,1440.0,8.0,48.8953796982,2.36196953123
5911,18.0,Stationnement_genant,1440.0,8.0,48.8936906662,2.34311394824
6015,18.0,Stationnement_genant,1440.0,8.0,48.8857720227,2.34222881084
6019,20.0,Stationnement_genant,1440.0,8.0,48.8676645844,2.40817019246
6060,0.0,Arret_Pompiers,1440.0,8.0,48.8512460857,2.41085816872
6049,20.0,Arret_Pompiers,1440.0,8.0,48.8519936206,2.41101794755
6072,19.0,Stationnement_genant,1440.0,8.0,48.8962860001,2.38435405476
6074,19.0,Stationnement_genant,1440.0,8.0,48.89737205,2.38543790611
6084,20.0,Arret_vigipirate_perennise,1440.0,8.0,48.8754007805,2.39800885293
7838,13.0,Arret_Pompiers,1440.0,8.0,48.8341733117,2.37349647046
7804,11.0,Stationnement_genant,1440.0,7.0,48.8660727675,2.37062821386
10881,15.0,Arret_genant_divers,1440.0,8.0,48.8494900242,2.28612420785
10908,15.0,Stationnement_genant,1440.0,8.0,48.8408910792,2.31329991517
10894,15.0,Stationnement_genant,1440.0,8.0,48.8374860227,2.29225331579
10895,14.0,Stationnement_genant,1440.0,8.0,48.8360537198,2.32536789271
10926,15.0,Stationnement_genant,1440.0,8.0,48.8368160648,2.27321477766
10977,7.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8579248693,2.30284491507
10972,13.0,Stationnement_genant,1440.0,7.0,48.8335273016,2.36435898788
10973,13.0,Stationnement_genant,780.0,7.0,48.8340027413,2.36818929505
11011,14.0,Stationnement_genant,1440.0,7.0,48.8323146155,2.330894373
11015,10.0,Stationnement_genant,1440.0,8.0,48.8842329356,2.35856352199
11046,8.0,Stationnement_genant,1440.0,8.0,48.8755572941,2.32288296945
11058,1.0,Stationnement_simple,1440.0,7.0,48.8654791138,2.32701005442
11060,8.0,Stationnement_genant,1440.0,8.0,48.8686432725,2.3027056744
11117,10.0,Stationnement_genant,1440.0,8.0,48.8719099786,2.35165846462
11214,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8829687656,2.28887068031
11223,17.0,Stationnement_genant,1440.0,8.0,48.8826532267,2.31681395886
11274,20.0,Stationnement_genant,1440.0,1.0,48.8596592074,2.40296460405
11284,20.0,Stationnement_genant,1440.0,1.0,48.8659908205,2.41130841536
11288,19.0,Stationnement_genant,1440.0,1.0,48.8856838685,2.37989572839
11313,13.0,Stationnement_genant,1440.0,1.0,48.8252681941,2.34934176291
11315,13.0,Stationnement_genant,1440.0,1.0,48.8323344747,2.35874921468
11344,12.0,Arret_vigipirate_perennise,1440.0,3.0,48.8359347635,2.39738444413
11415,21.0,Stationnement_genant,1440.0,3.0,48.8316229955,2.40296755162
11423,12.0,Stationnement_genant,1440.0,5.0,48.849475747,2.3784908123
11430,19.0,Arret_genant_divers,1440.0,3.0,48.8957332485,2.37342509991
11446,21.0,Stationnement_genant,1440.0,9.0,48.838623096,2.46157518811
11448,21.0,Arret_genant_divers,1440.0,9.0,48.8429295577,2.44834473798
9419,22.0,Stationnement_genant,1440.0,5.0,48.8778429984,2.27009536023
9424,22.0,Stationnement_genant,1440.0,5.0,48.877806387,2.27029769932
9491,22.0,Stationnement_genant,1440.0,6.0,48.8699031646,2.26452277639
9520,22.0,Stationnement_genant,1440.0,5.0,48.8584421619,2.25882580265
9542,22.0,Stationnement_genant,1440.0,5.0,48.8583885142,2.25882316993
9604,22.0,Stationnement_genant,1440.0,6.0,48.8484895872,2.24249776559
9611,22.0,Stationnement_genant,1440.0,7.0,48.858304352,2.24479623029
9613,22.0,Stationnement_genant,1440.0,7.0,48.853940836,2.24176633534
9615,22.0,Stationnement_genant,1440.0,6.0,48.8462601732,2.25093393977
9619,22.0,Stationnement_genant,1440.0,6.0,48.8620891594,2.23864492195
9622,22.0,Stationnement_genant,1440.0,7.0,48.8611728444,2.23974096093
9643,22.0,Arret_simple,1440.0,5.0,48.8648871133,2.2342053212
10599,4.0,Stationnement_genant,1440.0,7.0,48.8495255785,2.36381308202
10713,12.0,Stationnement_genant,1440.0,7.0,48.8436796444,2.37149289117
10774,20.0,Stationnement_genant,1440.0,7.0,48.8654157725,2.39977178733
10753,13.0,Arret_vigipirate_non_perennise,1440.0,7.0,48.8221965884,2.3516523319
10760,11.0,Arret_vigipirate_perennise,1440.0,7.0,48.8576470923,2.3771545888
10775,6.0,Stationnement_genant,1440.0,7.0,48.8452390018,2.32839010908
10777,6.0,Stationnement_genant,1440.0,7.0,48.8446692486,2.32918761635
10789,20.0,Stationnement_genant,1440.0,7.0,48.8724956773,2.38843088574
10799,11.0,Stationnement_genant,1440.0,7.0,48.8531367867,2.38784318287
10905,15.0,Livraison_BUS,1140.0,8.0,48.840033725,2.29429578556
11024,10.0,Stationnement_genant,1440.0,8.0,48.8769845638,2.3612120386
11044,8.0,Stationnement_simple,1440.0,7.0,48.8734498672,2.31357061915
11055,1.0,Stationnement_simple,1440.0,7.0,48.8649399393,2.32867653463
11091,9.0,Arret_genant_divers,1440.0,8.0,48.8834357212,2.33092331776
11108,9.0,Stationnement_genant,1440.0,8.0,48.8813890551,2.34236198297
11124,10.0,Stationnement_genant,1440.0,8.0,48.8718156313,2.35226337513
11114,10.0,Arret_simple,1440.0,8.0,48.8790154733,2.3632499891
11216,17.0,Stationnement_genant,1440.0,8.0,48.8805190248,2.30318575967
11259,17.0,Arret_genant_divers,1440.0,1.0,48.8906142557,2.32568687518
11268,17.0,Stationnement_genant,1440.0,1.0,48.8863372757,2.30306513952
11280,20.0,Stationnement_genant,1440.0,1.0,48.8644001017,2.40128718335
11290,16.0,Stationnement_genant,1440.0,1.0,48.86503957,2.28223771353
11302,15.0,Stationnement_genant,1440.0,1.0,48.8420020253,2.27931710092
11305,14.0,Stationnement_genant,1440.0,1.0,48.8322144744,2.32419677989
11306,13.0,Stationnement_genant,1440.0,1.0,48.829546141,2.36795208459
11336,5.0,Stationnement_genant,1440.0,1.0,48.8396766359,2.3470227322
11341,1.0,Arret_genant_divers,1440.0,3.0,48.8614691539,2.34420575989
11378,14.0,Arret_simple,1440.0,4.0,48.8336851293,2.32777494701
11390,14.0,Arret_genant_divers,1440.0,7.0,48.8346080566,2.32202658902
11392,14.0,Stationnement_genant,1440.0,7.0,48.834992315,2.32245832224
11393,4.0,Arret_genant_divers,1440.0,8.0,48.8559522497,2.36131891972
11428,19.0,Arret_genant_divers,1440.0,9.0,48.8816383114,2.39462955461
11429,19.0,Stationnement_genant,1440.0,3.0,48.8954467135,2.37263365926
11431,19.0,Arret_vigipirate_perennise,1440.0,3.0,48.8959889081,2.37426900051
11439,19.0,Stationnement_genant,1440.0,3.0,48.8965404643,2.37669066149
11458,18.0,Stationnement_genant,1440.0,6.0,48.8851456314,2.3358798423
289402D20110816110313,13.0,Stationnement_genant,1440.0,7.0,48.8297120643,2.3717268347
215101D20100512135345,5.0,Stationnement_genant,1440.0,8.0,48.8460734328,2.34985440593
990204D20111005121830,15.0,Stationnement_simple,1440.0,8.0,48.8395458268,2.30937967818
211807D20111201125848,0.0,Stationnement_genant,1440.0,8.0,48.8877024684,2.34789228904
191204D20111115105926,14.0,Stationnement_genant,1440.0,8.0,48.8343947021,2.32169504772
637702G20110912101941,15.0,Stationnement_genant,1440.0,8.0,48.8459957685,2.3045782959
736502D20111109100300,13.0,Stationnement_simple,1440.0,8.0,48.8244935905,2.3534941977
503705D20110920155105,0.0,Arret_simple,1440.0,8.0,48.8218122388,2.33216616759
445401D20101122080953,19.0,Stationnement_genant,1440.0,8.0,48.8869302939,2.38979804378
824916G20150227100111,1.0,Arret_genant_divers,1440.0,8.0,48.8586617173,2.34778555911
439602D20101208110646,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8355653082,2.31694872017
869909D20100428163225,11.0,Arret_vigipirate_perennise,1440.0,8.0,48.8633093088,2.37911879383
953101G20100715143359,4.0,Stationnement_genant,1440.0,8.0,48.854254721,2.35115700542
211808D20110721133755,0.0,Stationnement_genant,1440.0,8.0,48.8887326618,2.34812051955
174801D20141024125312,4.0,Stationnement_simple,1440.0,8.0,48.8531643746,2.35133611035
279803D20111205135901,20.0,Stationnement_genant,1440.0,8.0,48.8562071386,2.40361205525
746702D20100519154416,5.0,Arret_vigipirate_perennise,1440.0,8.0,48.8398867821,2.33879360221
251501G20140213122859,11.0,Stationnement_simple,1440.0,7.0,48.8511907593,2.38241344855
475808G20110615145951,2.0,Stationnement_simple,1440.0,8.0,48.8709689164,2.33463840803
877702D20140319170902,5.0,Arret_Pompiers,1440.0,8.0,48.8485320417,2.35062153934
861938G20140122111807,7.0,Livraison_BUS,1140.0,8.0,48.8573414869,2.32409647659
469304D20110927155945,16.0,Arret_genant_divers,1440.0,8.0,48.8691048569,2.29594339768
150401G20111201150948,18.0,Stationnement_genant,1440.0,8.0,48.8901726481,2.32767752952
677103G20110818144647,16.0,Stationnement_genant,1440.0,8.0,48.8592526077,2.27960724705
276201G20111207161537,1.0,Stationnement_genant,1440.0,8.0,48.8590409201,2.34561199924
688913D20110829151057,15.0,Stationnement_genant,1440.0,8.0,48.8319198072,2.29315733019
196618D20140317101322,11.0,Stationnement_simple,1440.0,8.0,48.8622848175,2.38535019318
101303G20140310130704,4.0,Arret_vigipirate_perennise,1440.0,7.0,48.8590296904,2.35695673356
379602D20111028144241,13.0,Livraison_BUS,1110.0,8.0,48.8340033908,2.3736576067
993317D20130829132918,17.0,Stationnement_simple,1440.0,8.0,48.8868632947,2.30467388099
027208G20100428151639,0.0,Stationnement_genant,1440.0,8.0,48.8610818001,2.36770012043
385901D20140123151559,15.0,Stationnement_genant,1440.0,8.0,48.8417035433,2.29161052543
354501G20110905153412,16.0,Stationnement_simple,1440.0,8.0,48.8511284814,2.27595235911
854201D20111129112827,6.0,Stationnement_genant,1440.0,8.0,48.8441374561,2.32963392542
615509D20150527162221,13.0,Stationnement_genant,1440.0,8.0,48.821788771,2.36953229057
221703D20111103123437,13.0,Stationnement_genant,1440.0,8.0,48.8239360028,2.34997926443
751813G20101214090640,14.0,Stationnement_simple,1440.0,8.0,48.8273636881,2.32081695522
880102G20100726160552,10.0,Arret_vigipirate_perennise,1440.0,8.0,48.8747839853,2.37179958495
410201G20100707132300,0.0,Stationnement_simple,1440.0,8.0,48.8606414058,2.35414333304
786604G20110819141413,9.0,Stationnement_genant,1440.0,8.0,48.8741119993,2.33857866097
169203G20140303104643,0.0,Stationnement_simple,1440.0,8.0,48.8499678178,2.3842683217
759712G20140318162955,12.0,Arret_genant_divers,1440.0,8.0,48.8353705887,2.40615643212
550001D20140122144618,16.0,Stationnement_simple,1440.0,8.0,48.8388134639,2.26126113666
499004G20111130142908,19.0,Stationnement_genant,1440.0,8.0,48.8905637896,2.37859751081
752802D20101021134344,0.0,Stationnement_genant,1440.0,8.0,48.8779979996,2.38509242507
404402D20100429111907,11.0,Stationnement_genant,1440.0,8.0,48.8620278652,2.37998873278
874003G20110615083038,1.0,Stationnement_genant,1440.0,8.0,48.8668966126,2.33323893406
