identifiant	Regime_prioritaire	Regime_particulier	Arrondissement	Zone_Residentielle	Tarification	Type_de_voie	Nom_de_la_voie	Parite	Longueur	Longueur_calculee	Signalisation_horizontale	Signalisation_verticale	Conformite_signalisation	Plage_horaire_1-Debut	Plage_horaire_1-Fin	Plage_horaire_2-Debut	Plage_horaire_2-Fin	Date_du_releve	Derniere_date_edition	Code_Voie_Ville_de_Paris	Numero_Sequentiel_Tronçon_Voie	Zone_ASP	Numero_Section_Territoriale_de_Voirie	geo_point_2d
736503D20140227131410	INTERDIT	Stationnement_simple	13	13M	2.40	RUE_DES	PEUPLIERS	Pair	11.73	11.73	Presente	Absente	Conforme					2020-08-31	2017-08-07	7324	750595920	13Z5	8	48.8228996896,2.35293555655
182012D20110922094102	INTERDIT	Arret_vigipirate_non_perennise	16	16G	2.40	PLACE	CHARLES_DE_GAULLE	Impair	25.49	25.49	Presente	Absente	SV_Non-conforme					2020-08-31	2017-07-05	1830	1750602468	16Z2	4	48.8730764845,2.29541872094
780203G20110614150458	INTERDIT	Stationnement_simple	7	7K	4.00	PLACE_DU	PRESIDENT_MITHOUARD	Inconnu	42.54	42.54	Presente	Avec_panonceau	Non_conforme					2020-08-31	2017-07-21	7777	750610777	07Z2	3	48.8502319609,2.31304891022
031801D20110902093633	INTERDIT	Arret_genant_divers				QUAI	ANDRE_CITROEN	Inconnu	267.88	267.88	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-22	305	750611655			48.8483942984,2.28010941463
344301D20101026114347	INTERDIT	Stationnement_genant	19	19N	2.40	RUE	EUGENIE_COTTON	Pair	32.72	32.72	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-30	3469	750600788	19Z8	6	48.8780302088,2.39373016164
484308D20111117135912	INTERDIT	Arret_genant_divers	15	15P	2.40	RUE_DE	JAVEL	Pair	26.16	26.16	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-28	4758	750613340	15Z3	3	48.8429674567,2.28846849402
542203G20111010142523	INTERDIT	Stationnement_genant				RUE	LEBLANC	Impair	12.00	12.00	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-16	5355	1750614166			48.8400516558,2.27213012444
979906D20111012152433	INTERDIT	Stationnement_genant	16	16P	2.40	RUE_DES	VIGNES	Pair	22.80	22.80	Presente	Avec_panonceau	Conforme					2020-08-31	2017-09-22	9789	750608301	16Z5	4	48.8572008119,2.27332466703
652802D20141126111216	INTERDIT	Stationnement_genant	1	1E	4.00	RUE_DE	MONTPENSIER	Pair	18.58	18.58	Absente	Absente	SV_Non-conforme					2020-07-15	2020-08-06	6462	750605630	01Z2	1	48.8645310715,2.33668809353
066001D20101110083236	INTERDIT	Arret_vigipirate_perennise	19	19F	2.40	RUE	BARBANEGRE	Pair	32.92	32.92	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-13	647	750597399	19Z2	6	48.8921769468,2.3830649301
994601G20101206075911	INTERDIT	Stationnement_genant	13	13P	2.40	RUE	WATT	Impair	90.97	90.97	Absente	Absente	SV_Non-conforme					2020-07-08	2020-07-28	9925	1750617635	13Z6	8	48.8278490539,2.38192510538
869007D20100521142614	INTERDIT	Stationnement_genant				BOULEVARD	SAINT_MARCEL	Pair	100.73	100.73	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-17	8912	750614835			48.8378750063,2.35504268517
159301G20140313145317	INTERDIT	Stationnement_genant	14	14P	2.40	RUE	CASSINI	Impair	117.50	117.50	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-02	1586	1750615088	14Z4B	2	48.8369612603,2.33746528737
599705G20140227115135	INTERDIT	Stationnement_simple	16	16G	2.40	AVENUE	MARCEAU	Impair	14.15	14.15	Presente	Absente	Conforme					2020-08-31	2017-06-21	5923	1750604296	16Z2	4	48.8678557713,2.29892809935
688907G20110826111336	INTERDIT	Stationnement_genant	15	15S	2.40	RUE	OLIVIER_DE_SERRES	Impair	42.24	42.24	Absente	Avec_panonceau	Conforme					2020-08-31	2017-09-19	6826	1750615771	15Z7	3	48.8347011337,2.29592808833
890903D20110614140708	INTERDIT	Arret_vigipirate_non_perennise	7	7H	4.00	AVENUE_DE	SEGUR	Pair	38.76	38.76	Absente	Absente	SV_Non-conforme					2020-08-06	2020-08-21	8541	750610295	07Z2	3	48.8515162556,2.30969841282
780413D20110916152713	INTERDIT	Stationnement_genant	16	16K	2.40	AVENUE_DU	PRESIDENT_WILSON	Inconnu	75.54	75.54	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-24	7780	750606112	16Z2	4	48.8636414438,2.28995991722
083003D20111130151508	INTERDIT	Arret_vigipirate_perennise	16	16J	2.40	RUE_DES	BELLES_FEUILLES	Pair	33.13	33.13	Abime	Avec_panonceau	Conforme					2020-08-10	2020-08-20	825	750603831	16Z1	4	48.8688844437,2.28008539207
632402G20110912162211	INTERDIT	Arret_vigipirate_perennise	16	16Y	2.40	RUE	MICHEL_ANGE	Impair	26.75	26.75	Presente	Avec_panonceau	Conforme					2020-08-31	2017-09-25	6247	1750613177	16Z5	4	48.8442201162,2.26110644317
868202G20111108111621	INTERDIT	Stationnement_simple	12	12H	2.40	AVENUE_DE	SAINT_MANDE	Impair	2.38	2.38	Absente	Absente	Non_conforme					2020-07-29	2020-08-13	8905	1750612453	12ZB	8	48.8455911482,2.39671097498
620001D20110620102719	INTERDIT	Arret_vigipirate_perennise	7	7N	4.00	RUE	MAURICE_DE_LA_SIZERANNE	Pair	14.92	14.92	Absente	Absente	SV_Non-conforme					2020-08-31	2017-06-19	6118	750612133	07Z2	3	48.8473936984,2.31477116583
402201D20110608102733	INTERDIT	Arret_vigipirate_perennise	7	7E	4.00	RUE	GENERAL_CAMOU	Pair	19.83	19.83	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-16	4008	750607718	07Z1	3	48.8588060725,2.29901192327
583601D20110720140731	INTERDIT	Stationnement_simple	18	18F	2.40	RUE	LUCIEN_GAULARD	Pair	37.16	37.16	Presente	Absente	Conforme					2020-08-31	2017-09-29	5772	750597853	18Z6	5	48.8894259721,2.33873473608
815603D20110901134952	INTERDIT	Stationnement_genant	20	20G	2.40	RUE_DU	REPOS	Pair	98.49	98.49	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-18	8143	750607617	20Z4	7	48.8596909381,2.38998147385
620001D20110620110440	INTERDIT	Stationnement_simple	7	7N	4.00	RUE	MAURICE_DE_LA_SIZERANNE	Pair	61.99	61.99	Absente	Sans_panonceau	Conforme					2020-08-31	2017-09-28	6118	750612133	07Z2	3	48.8467747992,2.31513262473
824926D20110929152745	INTERDIT	Arret_genant_divers	1	1E	4.00	RUE_DE	RIVOLI	Pair	18.55	18.55	Presente	Absente	SV_Non-conforme					2020-07-13	2020-08-06	8229	750606991	01Z2	1	48.8612388833,2.33995984852
913204G20100621150430	INTERDIT	Stationnement_genant	20	20R	2.40	RUE_DU	SURMELIN	Impair	42.76	42.76	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-10	8747	1750603937	20Z3	7	48.8687802708,2.4045991424
824910G20100712103444	INTERDIT	Arret_genant_divers	4	4E	4.00	RUE_DE	RIVOLI	Impair	81.62	81.62	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-04	8229	1750608333	04Z2	1	48.8570852304,2.35298286213
887202G20110818162236	INTERDIT	Stationnement_simple	16	16K	2.40	RUE	SCHEFFER	Impair	62.16	62.16	Absente	Sans_panonceau	Conforme					2020-08-31	2017-09-13	8501	1750607199	16Z3	4	48.8605042468,2.28419431345
172306D20110718153428	INTERDIT	Arret_vigipirate_perennise	18	18S	2.40	RUE	CHAMPIONNET	Pair	23.07	23.07	Absente	Avec_panonceau	Conforme					2020-08-31	2017-09-28	1727	750596767	18Z4	5	48.8958423713,2.34494107949
367304G20110520170637	INTERDIT	Stationnement_genant	6	6G	4.00	RUE_DE	FLEURUS	Impair	80.49	80.49	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-17	3685	1750612025	06Z3	2	48.8469617715,2.32940843253
510303G20110901105335	INTERDIT	Stationnement_genant	20	20P	2.40	RUE	JULES_SIEGFRIED	Inconnu	87.28	87.28	Presente	Avec_panonceau	Conforme					2020-08-31	2017-10-20	4653	1750594628	20Z3	7	48.8665833012,2.408049702
725815D20130429132220	INTERDIT	Stationnement_genant	17	17G	2.40	BOULEVARD	PEREIRE	Inconnu	153.23	153.23	Absente	Absente	SV_Non-conforme					2020-08-31	2017-09-28	7208	750599811	17ZG	5	48.8824269497,2.29282896256
780107D20140131171053	INTERDIT	Stationnement_genant				AVENUE_DU	PRESIDENT_KENNEDY	Inconnu	13.45	13.45	Absente	Absente	SV_Non-conforme					2020-08-31	2017-09-14	1092	750609221			48.8543303353,2.28322540027
083324D20101102134225	INTERDIT	Stationnement_genant	20	19N	2.40	RUE_DE	BELLEVILLE	Pair	37.96	37.96	Absente	Absente	SV_Non-conforme					2020-08-31	2018-01-17	829	750601681	20Z2	7	48.8758690651,2.40179773759
667504D20110517134054	INTERDIT	Arret_vigipirate_perennise	8	8K	4.00	RUE_DE	NAPLES	Pair	20.54	20.54	Presente	Avec_panonceau	Conforme					2020-08-31	2017-06-22	6616	750600422	08Z5	5	48.8792199157,2.31609993082
062002G20140123133925	INTERDIT	Stationnement_genant	7	7L	4.00	RUE_DU	BAC	Impair	33.68	33.68	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-23	605	1750607904	07Z3	3	48.8584194066,2.32851359618
182004D20110517125553	INTERDIT	Stationnement_simple	8	8G	4.00	PLACE	CHARLES_DE_GAULLE	Inconnu	27.73	27.73	Presente	Absente	Conforme					2020-08-31	2017-07-06	1830	1750602134	08Z2	5	48.8743268428,2.29580137875
966115D20140227153146	INTERDIT	Stationnement_genant	14	14K	2.40	RUE	VERCINGETORIX	Pair	4.68	4.68	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-11	9696	750617221	14Z1B	2	48.8292720188,2.30652162705
220501D20140313150302	INTERDIT	Stationnement_genant				RUE_DU	COLONEL_DRIANT	Pair	11.83	11.83	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-05	2207	750606088			48.8632699034,2.34103981805
824931D20141126134220	INTERDIT	Arret_genant_divers	1	1E	4.00	RUE_DE	RIVOLI	Pair	7.96	7.96	Presente	Absente	SV_Non-conforme					2020-07-15	2020-08-06	8229	750606263	01Z1	1	48.8629745547,2.33460730348
661801G20100712110729	INTERDIT	Arret_vigipirate_perennise	4	4E	4.00	RUE_DE	MOUSSY	Impair	38.16	38.16	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-04	6559	1750608305	04Z2	1	48.8577892463,2.35570406506
296203G20110930100458	INTERDIT	Arret_vigipirate_perennise	16	16L	2.40	RUE	DUFRENOY	Impair	27.14	27.14	Presente	Avec_panonceau	Conforme					2020-08-31	2017-10-11	2989	1750604674	16Z1	4	48.8663567639,2.27303556036
864501D20130419135404	INTERDIT	Stationnement_genant	13	13G	2.40	BOULEVARD	SAINT_JACQUES	Impair	24.24	24.24	Absente	Avec_panonceau	Conforme					2020-07-09	2020-07-27	517	750616789	14Z3A	8	48.8316702442,2.34119683389
636902G20110725133424	INTERDIT	Arret_vigipirate_perennise	9	9F	4.00	RUE	MILTON	Impair	41.18	41.18	Absente	Avec_panonceau	Conforme					2020-08-31	2019-10-07	6292	1750601124	4	1	48.8773403171,2.34064371678
302302D20111121114544	INTERDIT	Stationnement_simple	7	7H	4.00	AVENUE	DUQUESNE	Pair	18.75	18.75	Presente	Absente	Conforme					2020-08-31	2019-12-02	3053	750610127	07Z2	3	48.8518595852,2.30974345431
780102D20110921112501	INTERDIT	Stationnement_genant	16	16P	2.40	AVENUE_DU	PRESIDENT_KENNEDY	Pair	163.45	163.45	Absente	Avec_panonceau	Conforme					2020-08-31	2017-12-01	7776	750608380	16Z4	4	48.8573674536,2.28707706795
886602D20111117122528	INTERDIT	Stationnement_simple	7	7K	4.00	AVENUE_DE	SAXE	Inconnu	27.02	27.02	Presente	Absente	Conforme					2020-08-31	2017-06-20	8541	1750610946	07Z2	3	48.8495836368,2.30801802067
280401D20101201085536	INTERDIT	Stationnement_genant	13	13M	2.40	RUE_DU	DISQUE	Pair	148.49	148.49	Presente	Avec_panonceau	Conforme					2020-08-31	2017-12-06	2826	1750618548	13Z6	8	48.823838089,2.36637005416
407505G20140220145824	INTERDIT	Stationnement_simple	12	12M	2.40	AVENUE_DU	GENERAL_MICHEL_BIZOT	Impair	6.25	6.25	Presente	Absente	Conforme					2020-08-31	2017-06-12	4043	1750615091	12ZG	8	48.8368148565,2.4034511736
868202G20130111164546	INTERDIT	Arret_Pompiers	12	12H	2.40	AVENUE_DE	SAINT_MANDE	Impair	11.47	11.47	Absente	Absente	Non_conforme					2020-07-30	2020-08-13	8905	1750612453	12ZB	8	48.8454166734,2.39798091442
191203G20101208143136	INTERDIT	Stationnement_genant	14	14M	2.40	RUE_DU	CHATEAU	Impair	66.39	66.39	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-24	1907	1750615740	14Z1A	2	48.8348951199,2.32077618773
420902G20111110093204	INTERDIT	Stationnement_genant	5	5F	4.00	AVENUE_DES	GOBELINS	Impair	24.87	24.87	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-07	4161	1750615059	05Z4	2	48.8378636783,2.35122280222
231801D20110630115049	INTERDIT	Arret_simple	1	1E	4.00	RUE	COQUILLIERE	Pair	123.36	123.36	Presente	Sans_panonceau	Conforme					2020-08-31	2017-06-30	2317	750605982	01Z2	1	48.8634616662,2.34359824058
004501G20111206121813	INTERDIT	Stationnement_simple	17	17E	2.40	RUE_DES	ACACIAS	Pair	2.59	2.59	Abime	Absente	Non_conforme					2020-08-31	2017-09-21	9985	1750601510	17ZF	5	48.8760333609,2.28932814555
188716D20111109101603	INTERDIT	Stationnement_genant				BOULEVARD_DE	CHARONNE	Impair	27.53	27.53	Presente	Avec_panonceau	Conforme					2020-08-31	2017-07-25	1890	750611177			48.8502156491,2.39869093652
127811D20130418153051	INTERDIT	Stationnement_simple	7	7N	4.00	PLACE_DE	BRETEUIL	Impair	11.62	11.62	Abime	Avec_panonceau	Non_conforme					2020-08-07	2020-08-20	8495	750612260	07Z2	3	48.8470175702,2.31214986561
024503G20111206102517	INTERDIT	Stationnement_simple	20	20P	2.40	RUE	ALPHONSE_PENAUD	Impair	5.34	5.34	Presente	Absente	Conforme					2020-08-31	2017-10-10	249	1750603910	20Z3	7	48.8689718517,2.40559176946
985347G20101118115702	INTERDIT	Stationnement_genant	13	13R	2.40	BOULEVARD	VINCENT_AURIOL	Inconnu	11.65	11.65	Presente	Absente	SV_Non-conforme					2020-08-31	2017-08-01	9829	1750616008	13Z2	8	48.8338719879,2.36485751885
733804G20111207105408	INTERDIT	Stationnement_simple	4	34F	4.00	RUE_DU	PETIT_MUSC	Impair	12.33	12.33	Abime	Absente	Non_conforme					2020-08-31	2017-07-26	7292	1750609811	04Z3	1	48.8532529918,2.36504775747
152404D20111128160716	LIVRAISON_BUS	Livraison_BUS	9	9G	4	BOULEVARD_DES	CAPUCINES	Pair	41,8912984	41,8912984	Presente	Avec_panonceau	SH_Non-conforme	19:30	07:30	09:30	16:30	2020-08-24	2020-08-26	1516	750603410	5	1	48.8702407629,2.32945104848
519412D20131213155320	INTERDIT	Stationnement_genant	8	8F	4.00	RUE	LA_BOETIE	Pair	13.25	13.25	Presente	Avec_panonceau	Conforme					2020-08-31	2019-11-08	5110	750602731	08Z2	5	48.8723184774,2.30936367662
721402D20110825113752	INTERDIT	Stationnement_simple	15	15N	2.40	RUE	PEGOUD	Pair	68.48	68.48	Absente	Sans_panonceau	Conforme					2020-08-31	2017-11-20	7160	750615615	15Z5	3	48.834943924,2.26685720176
732401G20140312152557	INTERDIT	Stationnement_genant	6	6E	4.00	PASSAGE_DE_LA	PETITE_BOUCHERIE	Impair	7.05	7.05	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-02	7275	1750609540	06Z1	2	48.8539467662,2.33591985468
130005D20100616103334	INTERDIT	Stationnement_genant	13	13F	2.40	RUE	BRILLAT_SAVARIN	Pair	21.53	21.53	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-17	1302	750618639	13Z5	8	48.8223523547,2.3461098223
747	INTERDIT	Stationnement_genant	2	2E	4.00			Impair	19.85	19.85	Absente	Avec_panonceau	Conforme					2020-07-16	2020-08-06	8556	1750604062	02Z1	1	48.8683884831,2.34553146236
713	INTERDIT	Stationnement_genant	4	4E	4.00			Impair	5.42	5.42	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-28	1752	1750609681	04Z1	1	48.8534526845,2.35115720297
716	INTERDIT	Stationnement_genant	4	4E	4.00			Pair	45.55	45.55	Absente	Avec_panonceau	Conforme					2020-08-31	2019-06-28	1761	750609455	04Z1	1	48.8536840455,2.35140296625
784	INTERDIT	Stationnement_genant	12	12G	2.40			Impair	58.41	58.41	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-24	3471	1750612326	12ZC	8	48.8457230366,2.38568944588
835	INTERDIT	Stationnement_genant	8	8G	4.00			Impair	13.79	13.79	Presente	Absente	SV_Non-conforme					2020-08-31	2017-06-29	442	1750602131	08Z2	5	48.874646984,2.29962840497
983	INTERDIT	Arret_vigipirate_perennise	8	8H	4.00			Pair	25.70	25.70	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-04	1087	750604438	08Z3	5	48.8677193623,2.32113421999
985	INTERDIT	Arret_vigipirate_non_perennise	8	8H	4.00			Pair	12.59	12.59	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-04	1087	750604438	08Z3	5	48.8675629727,2.32102721088
1091	INTERDIT	Stationnement_simple						Impair	3.25	3.25	Presente	Absente	Conforme					2020-08-31	2017-07-11	6517	1750600077			48.8810873685,2.32379928779
1117	INTERDIT	Stationnement_simple	2	2E	4.00			Impair	9.97	9.97	Presente	Absente	Conforme					2020-08-31	2017-07-06	6441	1750602867	02Z1	1	48.8718846093,2.34009532655
1176	INTERDIT	Stationnement_genant	3	3E	4.00			Impair	23.55	23.55	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-10	7467	1750604047	03Z1	1	48.8683378678,2.35556259421
1269	INTERDIT	Stationnement_simple	9	9E	4.00			Impair	5.60	5.60	Presente	Absente	Conforme					2020-08-31	2017-10-27	1781	1750600151	1	1	48.8805393372,2.33444060089
1261	INTERDIT	Stationnement_genant	19	19F	2.40			Impair	9.82	9.82	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-28	8544	1750599163	19Z1	6	48.8843738575,2.36988578241
1285	INTERDIT	Arret_genant_divers	1	1E	4.00			Pair	10.07	10.07	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-10	8229	750607770	01Z2	1	48.8586208232,2.34793322092
1291	INTERDIT	Stationnement_genant	9	9G	4.00			Pair	27.63	27.63	Absente	Absente	SV_Non-conforme					2020-08-31	2017-07-10	885	750602726	3	1	48.8722404223,2.34641749315
1333	INTERDIT	Stationnement_genant	7	7G	4.00			Inconnu	152.57	152.57	Absente	Absente	SV_Non-conforme					2020-08-08	2020-08-20	232	750606358	07Z1	3	48.8633829675,2.3019546719
884502D20130430104950	INTERDIT	Stationnement_simple	17	17H	2.40	RUE	SAUSSIER_LEROY	Pair	5.92	5.92	Presente	Absente	Conforme					2020-08-31	2017-09-29	8481	750600197	17ZG	5	48.8803425047,2.29547352221
638704G20110523104231	INTERDIT	Stationnement_genant	8	8J	4.00	RUE_DE	MIROMESNIL	Impair	110.88	110.88	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-20	6312	1750601752	08Z4	5	48.8759615427,2.31569606057
1308	INTERDIT	Stationnement_genant						Pair	19.13	19.13	Absente	Absente	SV_Non-conforme					2020-08-08	2020-08-20	4603	750606087			48.863323719,2.29267190607
1316	INTERDIT	Stationnement_genant	9	9E	4.00			Impair	5.85	5.85	Presente	Absente	SV_Non-conforme					2020-08-31	2017-07-11	546	1750600665	6	1	48.8782762942,2.33555460152
108703G20110524113650	INTERDIT	Stationnement_genant				RUE	BONAPARTE	Impair	41.04	41.04	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-02	1093	1750608832			48.8557251345,2.33413528748
503703G20140217172036	INTERDIT	Arret_simple	14	14H	2.40	BOULEVARD	JOURDAN	Inconnu	6.50	6.50	Abime	Absente	Non_conforme					2020-08-03	2020-08-21	4916	750618822	14Z3B	2	48.8212442168,2.3343321868
630406D20101001115812	INTERDIT	Arret_vigipirate_perennise	12	12K	2.40	RUE_DES	MEUNIERS	Pair	63.32	63.32	Presente	Avec_panonceau	Conforme					2020-08-31	2017-06-07	6224	750615720	12ZE	8	48.8347614758,2.39650395752
805908G20131205122013	INTERDIT	Arret_vigipirate_non_perennise	16	16F	2.40	AVENUE	RAYMOND_POINCARE	Impair	28.23	28.23	Absente	Avec_panonceau	Conforme					2020-08-31	2019-07-04	8065	1750602943	16Z1	4	48.8719869127,2.28466740387
028201D20131216100627	INTERDIT	Stationnement_simple	16	16I	2.40	PLACE_DE_L	AMIRAL_DE_GRASSE	Inconnu	19.22	19.22	Presente	Absente	Conforme					2020-08-31	2017-12-05	292	750604387	16Z2	4	48.8674565736,2.29540153829
493006D20111107140648	LIVRAISON_BUS	Livraison_BUS				RUE	JEANNE_D_ARC	Pair	34,27376783	34,27376783	Absente	Avec_panonceau	Conforme	19:30	07:30	09:30	16:30	2020-08-31	2017-08-17	4828	750616466			48.8322064332,2.36521803861
056603D20100809151451	INTERDIT	Stationnement_simple	16	16G	2.40	RUE	AUGUSTE_VACQUERIE	Pair	5.36	5.36	Presente	Absente	Conforme					2020-08-31	2017-09-08	541	750603631	16Z2	4	48.8696408115,2.29380839958
807310D20141021144422	INTERDIT	Arret_genant_divers	2	2E	4.00	RUE	REAUMUR	Pair	20.27	20.27	Absente	Avec_panonceau	Conforme					2020-07-16	2020-08-07	8073	750604538	02Z1	1	48.8667602321,2.35036541063
410404D20100712102753	INTERDIT	Arret_genant_divers	4	4E	4.00	RUE	GEOFFROY_L_ASNIER	Pair	52.42	52.42	Abime	Avec_panonceau	Conforme					2020-07-18	2020-08-10	4063	750609016	04Z2	1	48.8553365161,2.35714420221
270402G20101208142446	INTERDIT	Stationnement_genant				RUE	DEPARCIEUX	Inconnu	45.61	45.61	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-31	2716	1750615605			48.8351505602,2.32553403055
622804D20110524170934	INTERDIT	Stationnement_genant	6	6E	4.00	RUE	MAZARINE	Pair	109.32	109.32	Absente	Absente	SV_Non-conforme					2020-08-31	2017-06-29	6144	750609384	06Z2	2	48.8542662929,2.33811275834
564804D20100517100435	INTERDIT	Stationnement_genant	5	5H	4.00	RUE	LHOMOND	Pair	61.22	61.22	Absente	Avec_panonceau	Conforme					2020-07-21	2020-08-06	5584	750613332	05Z3	2	48.8428434303,2.34703036473
714910D20110818134307	INTERDIT	Stationnement_simple	16	16N	2.40	AVENUE	PAUL_DOUMER	Pair	19.61	19.61	Presente	Absente	Conforme					2020-08-31	2017-09-13	7081	750607923	16Z3	4	48.8582555765,2.27451637307
983001D20111206153504	INTERDIT	Stationnement_simple	8	8H	4.00	RUE_DE_LA	VILLE_L_EVEQUE	Pair	11.60	11.60	Presente	Absente	Conforme					2020-08-31	2017-06-29	9811	750603154	08Z3	5	48.8711511515,2.32182345282
448523G20131213151938	LIVRAISON_BUS	Livraison_BUS	8	8J	4	BOULEVARD	HAUSSMANN	Impair	188,5562001	188,5562001	Presente	Avec_panonceau	SH_Non-conforme	19:30	07:30	09:30	16:30	2020-08-13	2020-08-26	4437	1750601863	08Z3	5	48.8750240964,2.31139021042
503702D20101221112313	INTERDIT	Stationnement_genant	14	14H	2.40	BOULEVARD	JOURDAN	Pair	84.94	84.94	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-17	4916	750618885	14Z3B	2	48.8197730237,2.34220773333
694403G20100712101726	INTERDIT	Stationnement_simple	4	4E	4.00	RUE_D	ORMESSON	Impair	17.86	17.86	Presente	Absente	Conforme					2020-08-31	2017-06-30	6866	1750608902	04Z3	1	48.8553842823,2.3621328702
498502D20140123172813	INTERDIT	Stationnement_genant	7	7F	4.00	PLACE	JOFFRE	Pair	27.48	27.48	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-16	4876	750609613	07Z1	3	48.8536663013,2.30441152779
033201G20131217113707	INTERDIT	Stationnement_genant	22	16E	Gratuit	BOULEVARD	ANDRE_MAUROIS	Inconnu	16.94	16.94	Presente	Avec_panonceau	Conforme					2018-05-01	2019-05-23	331	750600906	NR	4	48.8777747291,2.27904269319
700802D20100702134218	INTERDIT	Stationnement_simple	7	7L	4.00	PLACE_DU	PALAIS_BOURBON	Pair	5.43	5.43	Abime	Absente	Non_conforme					2020-08-31	2017-06-19	6920	750607175	07Z3	3	48.8603540604,2.31802798716
